"","mnthborn","yearborn","age","electric","radio","tv","bicycle","educ","ceb","agefbrth","children","knowmeth","usemeth","monthfm","yearfm","agefm","idlnchld","heduc","agesq","urban","urb_educ","spirit","protest","catholic","frsthalf","educ0","evermarr","educ7"
"3369",7,72,16,0,0,0,0,4,0,NA,0,0,0,NA,NA,NA,5,NA,256,0,0,1,0,0,0,0,0,0
"3370",2,42,46,0,0,0,0,4,8,19,8,1,1,3,66,24,4,0,2116,0,0,1,0,0,1,0,1,0
"3371",11,53,34,0,0,0,0,7,4,20,4,1,1,NA,NA,NA,5,NA,1156,0,0,1,0,0,0,0,0,1
"3372",2,54,34,0,0,0,1,1,5,20,5,1,1,12,73,19,7,7,1156,0,0,1,0,0,1,0,1,0
"3373",12,45,42,0,1,0,1,4,8,19,6,1,1,10,65,19,10,5,1764,0,0,1,0,0,0,0,1,0
"3374",2,60,28,0,0,0,0,7,3,18,3,1,1,NA,NA,NA,6,NA,784,0,0,0,0,0,1,0,0,1
"3375",4,73,15,0,0,0,0,7,0,NA,0,0,0,NA,NA,NA,4,NA,225,0,0,1,0,0,1,0,0,1
"3376",6,47,41,0,1,0,0,7,8,20,8,1,1,1,77,29,4,6,1681,0,0,0,0,0,1,0,1,1
"3377",3,68,20,0,1,0,0,10,1,20,1,1,0,NA,NA,NA,6,NA,400,0,0,1,0,0,1,0,0,1
"3378",5,72,16,0,1,0,0,6,0,NA,0,1,0,NA,NA,NA,3,NA,256,0,0,0,0,0,1,0,0,0
"3379",6,70,18,0,1,0,0,10,0,NA,0,1,0,NA,NA,NA,4,NA,324,0,0,1,0,0,1,0,0,1
"3380",11,69,18,1,0,0,0,7,0,NA,0,1,0,NA,NA,NA,5,NA,324,0,0,1,0,0,0,0,0,1
"3381",6,60,28,0,0,0,0,7,4,18,4,1,1,7,83,23,4,7,784,0,0,0,0,0,1,0,1,1
"3382",12,53,34,0,0,0,0,4,4,26,4,1,1,4,77,23,4,7,1156,0,0,1,0,0,0,0,1,0
"3383",12,63,24,0,1,0,0,12,1,20,1,1,1,NA,NA,NA,4,NA,576,0,0,0,1,0,0,0,0,1
"3384",6,66,22,0,1,0,0,10,2,19,2,1,1,NA,NA,NA,3,NA,484,0,0,0,1,0,1,0,0,1
"3385",4,56,32,0,1,0,1,7,4,18,4,1,1,12,85,29,4,7,1024,0,0,0,0,0,1,0,1,1
"3386",10,52,35,0,0,0,0,7,6,15,6,1,1,7,73,20,15,6,1225,0,0,0,0,1,0,0,1,1
"3387",11,67,20,0,1,0,0,6,2,17,2,1,1,NA,NA,NA,6,NA,400,0,0,1,0,0,0,0,0,0
"3388",2,40,48,0,0,0,0,4,5,24,4,1,1,6,64,24,5,0,2304,0,0,0,1,0,1,0,1,0
"3389",8,64,24,0,0,0,0,9,2,15,1,1,1,NA,NA,NA,4,NA,576,0,0,0,0,1,0,0,0,1
"3390",5,72,16,0,0,0,0,7,0,NA,0,1,0,NA,NA,NA,2,NA,256,0,0,1,0,0,1,0,0,1
"3391",1,70,18,0,0,0,0,9,1,17,1,1,0,NA,NA,NA,3,NA,324,0,0,0,0,0,1,0,0,1
"3392",1,72,16,0,0,0,0,10,0,NA,0,1,1,NA,NA,NA,4,NA,256,0,0,0,1,0,1,0,0,1
"3393",7,71,17,0,1,0,0,0,0,NA,0,1,1,NA,NA,NA,4,NA,289,0,0,0,0,0,0,1,0,0
"3394",2,51,37,0,0,0,0,0,6,19,5,1,0,9,69,18,7,0,1369,0,0,0,0,0,1,1,1,0
"3395",2,72,16,0,1,0,0,10,0,NA,0,1,1,NA,NA,NA,3,NA,256,0,0,0,1,0,1,0,0,1
"3396",1,44,44,0,1,0,1,3,4,18,4,1,1,3,75,31,7,2,1936,0,0,0,0,1,1,0,1,0
"3397",9,58,30,0,0,0,0,0,2,24,2,1,0,NA,NA,NA,NA,NA,900,0,0,0,0,0,0,1,0,0
"3398",5,70,18,0,0,0,0,4,1,18,1,1,0,NA,NA,NA,1,NA,324,0,0,1,0,0,1,0,0,0
"3399",2,56,32,0,1,0,0,6,4,17,4,1,1,NA,NA,NA,4,NA,1024,0,0,1,0,0,1,0,0,0
"3400",3,59,29,0,1,0,0,7,4,18,4,1,1,3,78,19,4,7,841,0,0,1,0,0,1,0,1,1
"3401",3,66,22,0,1,0,0,7,1,21,1,1,0,NA,NA,NA,4,NA,484,0,0,0,1,0,1,0,0,1
"3402",5,71,17,0,1,0,0,7,1,17,1,1,0,NA,NA,NA,3,NA,289,0,0,0,0,0,1,0,0,1
"3403",2,44,44,0,1,0,1,6,10,18,10,1,1,8,63,19,6,0,1936,0,0,0,1,0,1,0,1,0
"3404",12,72,15,0,1,0,1,8,0,NA,0,1,0,NA,NA,NA,2,NA,225,0,0,0,1,0,0,0,0,1
"3405",6,53,35,0,1,0,0,7,6,18,6,1,1,1,71,17,NA,4,1225,0,0,0,0,0,1,0,1,1
"3406",3,47,41,0,1,0,1,0,8,16,6,1,1,5,82,35,NA,10,1681,0,0,0,1,0,1,1,1,0
"3407",2,72,16,0,0,0,1,7,0,NA,0,1,0,NA,NA,NA,4,NA,256,0,0,0,0,1,1,0,0,1
"3408",7,66,22,0,1,0,1,10,1,21,1,1,0,NA,NA,NA,4,NA,484,0,0,0,1,0,0,0,0,1
"3409",6,55,33,0,1,0,1,4,3,21,3,1,1,1,74,18,4,10,1089,0,0,0,0,0,1,0,1,0
"3410",5,62,26,0,1,0,1,7,2,20,1,1,1,NA,NA,NA,8,NA,676,0,0,0,0,0,1,0,0,1
"3411",11,66,21,0,1,0,1,9,1,19,1,1,1,NA,NA,NA,2,NA,441,0,0,1,0,0,0,0,0,1
"3412",5,50,38,0,0,0,0,0,2,16,2,1,0,7,79,29,NA,0,1444,0,0,1,0,0,1,1,1,0
"3413",2,68,20,0,1,0,0,8,1,18,1,1,1,NA,NA,NA,4,NA,400,0,0,0,1,0,1,0,0,1
"3414",5,59,29,0,1,0,0,0,2,19,2,1,1,NA,NA,NA,5,NA,841,0,0,1,0,0,1,1,0,0
"3415",3,60,28,0,1,0,1,10,2,21,2,1,1,9,85,25,5,7,784,0,0,0,0,0,1,0,1,1
"3416",5,72,16,0,1,0,1,8,0,NA,0,1,1,NA,NA,NA,2,NA,256,0,0,0,1,0,1,0,0,1
"3417",12,57,30,0,1,0,0,7,3,15,3,1,1,9,78,20,5,10,900,0,0,1,0,0,0,0,1,1
"3418",6,54,34,0,1,0,1,7,5,20,4,1,1,2,75,20,6,10,1156,0,0,0,0,1,1,0,1,1
"3419",9,70,18,0,1,0,1,7,1,15,1,1,1,NA,NA,NA,4,NA,324,0,0,0,0,0,0,0,0,1
"3420",6,66,22,0,1,0,1,8,2,18,2,1,1,NA,NA,NA,6,NA,484,0,0,1,0,0,1,0,0,1
"3421",5,66,22,0,1,0,1,10,1,21,1,1,0,NA,NA,NA,4,NA,484,0,0,1,0,0,1,0,0,1
"3422",12,57,30,0,1,0,0,7,3,19,3,1,1,NA,NA,NA,3,NA,900,0,0,0,1,0,0,0,0,1
"3423",5,67,21,0,0,0,1,7,2,18,2,1,0,NA,NA,NA,5,NA,441,0,0,0,1,0,1,0,0,1
"3424",9,68,20,0,1,0,0,10,1,16,1,1,1,NA,NA,NA,3,NA,400,0,0,0,0,0,0,0,0,1
"3425",1,70,18,0,1,0,0,10,0,NA,0,1,1,NA,NA,NA,4,NA,324,0,0,0,0,0,1,0,0,1
"3426",6,63,25,0,1,0,1,6,2,15,2,1,1,NA,NA,NA,6,NA,625,0,0,0,0,1,1,0,0,0
"3427",2,66,22,0,0,0,1,0,0,NA,0,0,0,NA,NA,NA,2,NA,484,0,0,0,0,1,1,1,0,0
"3428",5,66,22,0,1,0,0,12,0,NA,0,1,1,NA,NA,NA,4,NA,484,0,0,0,1,0,1,0,0,1
"3429",3,50,38,0,1,0,0,6,5,20,5,1,1,NA,NA,NA,5,NA,1444,0,0,1,0,0,1,0,0,0
"3430",1,72,16,1,0,0,1,3,1,16,1,1,0,NA,NA,NA,4,NA,256,0,0,1,0,0,1,0,0,0
"3431",9,56,32,0,1,0,1,12,2,23,2,1,1,12,79,23,2,10,1024,0,0,0,1,0,0,0,1,1
"3432",2,51,37,0,1,0,0,9,5,20,4,1,1,11,72,21,6,5,1369,0,0,1,0,0,1,0,1,1
"3433",12,49,38,0,1,0,1,7,3,19,3,1,1,NA,NA,NA,6,NA,1444,0,0,1,0,0,0,0,0,1
"3434",2,61,27,0,1,0,1,7,3,19,3,1,1,NA,NA,NA,6,NA,729,0,0,1,0,0,1,0,0,1
"3435",1,65,23,1,0,0,1,7,0,NA,0,1,0,NA,NA,NA,6,NA,529,0,0,1,0,0,1,0,0,1
"3436",7,68,20,0,1,0,1,7,1,19,1,1,0,NA,NA,NA,1,NA,400,0,0,1,0,0,0,0,0,1
"3437",6,50,38,0,1,0,1,15,3,25,3,1,1,8,78,28,3,NA,1444,0,0,0,0,0,1,0,1,1
"3438",3,65,23,0,0,0,1,0,4,15,2,1,0,NA,NA,NA,4,NA,529,0,0,1,0,0,1,1,0,0
"3439",8,56,32,0,1,0,1,7,5,18,4,1,1,1,72,15,8,7,1024,0,0,1,0,0,0,0,1,1
"3440",1,69,19,0,1,0,1,7,1,18,1,1,0,NA,NA,NA,1,NA,361,0,0,1,0,0,1,0,0,1
"3441",8,47,41,0,0,0,1,0,7,17,7,1,1,NA,NA,NA,7,NA,1681,0,0,0,0,0,0,1,0,0
"3442",12,40,47,0,0,0,1,0,6,20,6,1,0,10,80,39,6,0,2209,0,0,1,0,0,0,1,1,0
"3443",9,57,30,0,1,0,0,4,4,18,3,1,1,NA,NA,NA,4,NA,900,0,0,0,0,0,0,0,0,0
"3444",9,70,18,0,1,0,1,7,2,15,2,1,0,NA,NA,NA,2,NA,324,0,0,0,1,0,0,0,0,1
"3445",1,61,27,0,1,0,0,7,2,21,2,1,1,3,83,22,3,7,729,0,0,1,0,0,1,0,1,1
"3446",3,63,25,0,1,0,0,7,4,17,4,1,1,NA,NA,NA,4,NA,625,0,0,0,0,0,1,0,0,1
"3447",7,68,20,0,1,0,0,7,0,NA,0,1,0,NA,NA,NA,4,NA,400,0,0,0,0,0,0,0,0,1
"3448",1,44,44,0,1,0,0,0,2,22,2,1,0,NA,NA,NA,6,NA,1936,0,0,1,0,0,1,1,0,0
"3449",7,51,37,0,1,0,0,7,5,24,4,1,1,10,81,30,4,7,1369,0,0,1,0,0,0,0,1,1
"3450",5,68,20,0,1,0,0,6,1,17,1,1,1,NA,NA,NA,6,NA,400,0,0,1,0,0,1,0,0,0
"3451",5,57,31,0,1,0,1,0,3,17,3,1,0,NA,NA,NA,4,NA,961,0,0,0,0,0,1,1,0,0
"3452",4,64,24,0,1,0,1,0,4,14,4,1,1,NA,NA,NA,4,NA,576,0,0,1,0,0,1,1,0,0
"3453",1,68,20,0,1,0,0,9,0,NA,0,1,1,NA,NA,NA,2,NA,400,0,0,1,0,0,1,0,0,1
"3454",6,39,49,0,0,0,0,0,9,20,8,1,0,10,54,15,5,0,2401,0,0,1,0,0,1,1,1,0
"3455",7,70,18,0,0,0,0,10,1,17,1,1,0,NA,NA,NA,4,NA,324,0,0,1,0,0,0,0,0,1
"3456",2,68,20,0,0,0,0,9,1,19,1,1,1,NA,NA,NA,2,NA,400,0,0,1,0,0,1,0,0,1
"3457",11,64,23,0,0,0,0,9,2,21,2,1,0,NA,NA,NA,2,NA,529,0,0,0,0,0,0,0,0,1
"3458",1,60,28,0,1,0,1,4,2,22,2,1,0,12,86,26,6,7,784,0,0,0,0,0,1,0,1,0
"3459",10,65,22,0,1,0,0,10,1,22,1,1,1,NA,NA,NA,2,NA,484,0,0,0,1,0,0,0,0,1
"3460",5,66,22,0,1,0,1,10,1,21,1,1,1,NA,NA,NA,3,NA,484,0,0,0,0,0,1,0,0,1
"3461",3,70,18,0,1,0,0,10,0,NA,0,1,1,NA,NA,NA,4,NA,324,0,0,0,0,0,1,0,0,1
"3462",1,55,33,0,0,0,0,5,5,19,5,1,1,NA,NA,NA,5,NA,1089,0,0,1,0,0,1,0,0,0
"3463",9,60,28,0,1,0,1,9,4,18,3,1,1,7,82,21,5,11,784,0,0,0,1,0,0,0,1,1
"3464",6,59,29,0,1,0,1,7,5,18,5,1,1,11,82,23,8,0,841,0,0,0,0,0,1,0,1,1
"3465",5,61,27,0,1,0,1,6,4,19,4,1,1,8,81,20,7,0,729,0,0,0,1,0,1,0,1,0
"3466",4,72,16,0,1,0,1,9,0,NA,0,1,0,NA,NA,NA,4,NA,256,0,0,0,0,0,1,0,0,1
"3467",2,70,18,0,1,0,0,7,0,NA,0,1,0,NA,NA,NA,4,NA,324,0,0,1,0,0,1,0,0,1
"3468",4,60,28,0,1,0,0,6,1,21,1,1,0,NA,NA,NA,2,NA,784,0,0,1,0,0,1,0,0,0
"3469",8,73,15,0,0,0,0,3,0,NA,0,1,0,NA,NA,NA,2,NA,225,0,0,0,0,0,0,0,0,0
"3470",3,57,31,0,1,0,0,6,5,17,5,1,1,4,81,24,6,10,961,0,0,0,1,0,1,0,1,0
"3471",6,64,24,0,1,0,0,7,2,19,2,1,0,10,86,22,6,7,576,0,0,1,0,0,1,0,1,1
"3472",7,42,46,0,1,0,0,5,4,17,4,1,1,10,79,37,4,4,2116,0,0,1,0,0,0,0,1,0
"3473",9,46,42,0,0,0,0,6,7,15,6,1,1,4,60,13,7,0,1764,0,0,0,1,0,0,0,1,0
"3474",1,73,15,0,1,0,1,8,0,NA,0,1,0,NA,NA,NA,4,NA,225,0,0,0,1,0,1,0,0,1
"3475",5,70,18,0,1,0,0,8,0,NA,0,1,0,NA,NA,NA,4,NA,324,0,0,0,0,0,1,0,0,1
"3476",1,57,31,0,0,0,0,0,3,19,3,0,0,11,80,23,NA,7,961,0,0,0,0,0,1,1,1,0
"3477",6,50,38,0,1,0,1,7,9,19,9,1,1,3,71,20,NA,0,1444,0,0,1,0,0,1,0,1,1
"3478",2,61,27,0,1,0,1,6,3,17,3,1,1,11,80,19,7,0,729,0,0,0,1,0,1,0,1,0
"3479",6,63,25,0,0,0,0,7,3,16,3,1,1,NA,NA,NA,4,NA,625,0,0,1,0,0,1,0,0,1
"3480",9,49,39,0,1,0,0,10,4,19,4,1,1,NA,NA,NA,5,NA,1521,0,0,1,0,0,0,0,0,1
"3481",12,66,21,0,0,0,0,7,1,20,1,1,0,NA,NA,NA,6,NA,441,0,0,1,0,0,0,0,0,1
"3482",2,65,23,0,1,0,1,0,1,17,1,1,1,NA,NA,NA,3,NA,529,0,0,0,1,0,1,1,0,0
"3483",5,51,37,0,0,0,0,0,3,22,3,1,1,10,86,35,5,0,1369,0,0,1,0,0,1,1,1,0
"3484",6,57,31,0,1,0,0,6,4,20,4,1,1,12,80,23,4,7,961,0,0,1,0,0,1,0,1,0
"3485",7,64,24,0,1,0,1,0,3,18,3,1,0,NA,NA,NA,5,NA,576,0,0,0,0,0,0,1,0,0
"3486",4,46,42,0,1,0,0,4,7,16,7,1,1,12,70,24,4,6,1764,0,0,0,0,1,1,0,1,0
"3487",7,53,35,0,1,0,0,0,4,17,3,1,1,3,85,31,NA,7,1225,0,0,1,0,0,0,1,1,0
"3488",7,70,18,0,1,0,0,10,0,NA,0,1,0,NA,NA,NA,3,NA,324,0,0,0,0,0,0,0,0,1
"3489",6,44,44,0,0,0,0,4,8,19,6,1,1,4,61,16,6,1,1936,0,0,0,0,0,1,0,1,0
"3490",8,63,25,0,0,0,0,7,3,17,3,1,1,8,82,19,4,NA,625,0,0,0,0,0,0,0,1,1
"3491",6,62,26,0,1,0,0,12,1,23,1,1,1,6,85,23,4,12,676,0,0,1,0,0,1,0,1,1
"3492",5,56,32,0,1,0,0,10,3,20,3,1,1,NA,NA,NA,5,NA,1024,0,0,0,1,0,1,0,0,1
"3493",10,65,22,0,1,0,0,7,1,20,1,1,0,NA,NA,NA,4,NA,484,0,0,0,1,0,0,0,0,1
"3494",2,63,25,0,1,0,0,10,1,22,1,1,1,2,84,21,2,12,625,0,0,0,0,1,1,0,1,1
"3495",4,53,35,0,1,0,0,9,6,20,6,1,1,1,86,32,6,12,1225,0,0,0,1,0,1,0,1,1
"3496",5,65,23,0,1,0,0,12,1,19,1,1,1,NA,NA,NA,1,NA,529,0,0,0,1,0,1,0,0,1
"3497",8,43,45,0,0,0,0,0,10,15,8,1,1,NA,NA,NA,10,NA,2025,0,0,0,0,0,0,1,0,0
"3498",8,59,29,0,0,0,0,0,6,14,6,1,1,NA,NA,NA,6,NA,841,0,0,1,0,0,0,1,0,0
"3499",2,70,18,0,0,0,0,4,0,NA,0,1,1,NA,NA,NA,4,NA,324,0,0,0,0,0,1,0,0,0
"3500",8,66,22,0,0,0,0,7,2,17,1,1,1,1,80,13,NA,3,484,0,0,0,0,0,0,0,1,1
"3501",11,49,38,0,0,0,0,3,6,17,6,1,1,8,73,23,6,2,1444,0,0,1,0,0,0,0,1,0
"3502",4,44,44,0,0,0,0,4,9,19,5,1,0,9,80,36,6,4,1936,0,0,1,0,0,1,0,1,0
"3503",3,62,26,0,1,0,0,7,3,15,3,1,1,NA,NA,NA,5,NA,676,0,0,1,0,0,1,0,0,1
"3504",3,69,19,0,1,0,0,7,1,18,1,1,1,6,86,17,5,7,361,0,0,1,0,0,1,0,1,1
"3505",8,52,36,0,1,0,1,2,9,19,8,1,1,1,71,18,9,0,1296,0,0,1,0,0,0,0,1,0
"3506",6,62,26,0,1,0,1,0,1,26,1,1,0,NA,NA,NA,2,NA,676,0,0,0,0,0,1,1,0,0
"3507",9,47,41,0,0,0,1,0,3,20,3,1,0,5,70,22,4,NA,1681,0,0,1,0,0,0,1,1,0
"3508",1,51,37,0,0,0,1,0,6,18,6,1,1,7,73,22,5,0,1369,0,0,1,0,0,1,1,1,0
"3509",4,69,19,0,0,0,1,7,1,18,1,1,0,NA,NA,NA,6,NA,361,0,0,1,0,0,1,0,0,1
"3510",11,50,37,0,1,0,1,7,8,19,8,1,1,7,78,27,10,0,1369,0,0,0,1,0,0,0,1,1
"3511",11,58,29,0,1,0,1,10,4,19,4,1,1,8,78,19,6,7,841,0,0,1,0,0,0,0,1,1
"3512",11,65,23,0,1,0,1,7,2,19,2,1,1,NA,NA,NA,4,NA,529,0,0,0,1,0,0,0,0,1
"3513",4,61,27,0,1,0,1,0,6,13,6,1,0,11,82,21,4,7,729,0,0,1,0,0,1,1,1,0
"3514",2,70,18,0,0,0,1,7,2,15,2,1,0,NA,NA,NA,6,NA,324,0,0,1,0,0,1,0,0,1
"3515",6,41,47,0,1,0,0,2,6,20,6,1,0,NA,NA,NA,10,NA,2209,0,0,1,0,0,1,0,0,0
"3516",5,60,28,0,1,0,1,7,3,17,3,1,1,NA,NA,NA,6,NA,784,0,0,1,0,0,1,0,0,1
"3517",1,71,17,0,1,0,1,0,0,NA,0,1,0,NA,NA,NA,5,NA,289,0,0,0,0,0,1,1,0,0
"3518",3,68,20,0,0,0,0,9,0,NA,0,1,1,NA,NA,NA,4,NA,400,0,0,1,0,0,1,0,0,1
"3519",10,59,29,0,1,0,0,0,3,16,2,1,1,5,74,14,5,0,841,0,0,1,0,0,0,1,1,0
"3520",4,65,23,0,1,0,1,6,3,17,3,1,0,6,83,18,5,0,529,0,0,0,0,0,1,0,1,0
"3521",6,63,25,0,1,0,0,3,1,22,1,1,1,12,86,23,6,NA,625,0,0,1,0,0,1,0,1,0
"3522",6,59,29,0,1,0,0,7,4,17,4,1,1,4,76,16,6,5,841,0,0,0,1,0,1,0,1,1
"3523",2,72,16,0,1,0,0,7,0,NA,0,1,0,NA,NA,NA,5,NA,256,0,0,0,1,0,1,0,0,1
"3524",6,56,32,0,1,0,0,6,2,20,2,1,1,11,86,30,4,5,1024,0,0,1,0,0,1,0,1,0
"3525",2,50,38,0,1,0,0,0,6,18,5,1,0,11,82,32,7,0,1444,0,0,1,0,0,1,1,1,0
"3526",1,73,15,0,1,0,0,7,0,NA,0,1,0,NA,NA,NA,2,NA,225,0,0,1,0,0,1,0,0,1
"3527",10,43,45,0,0,0,0,0,13,18,13,1,0,9,71,27,6,0,2025,0,0,0,1,0,0,1,1,0
"3528",4,58,30,0,1,0,0,0,4,19,3,1,1,1,75,16,7,0,900,0,0,0,1,0,1,1,1,0
"3529",6,60,28,0,0,0,0,0,2,17,2,1,1,NA,NA,NA,4,NA,784,0,0,1,0,0,1,1,0,0
"3530",1,55,33,0,1,0,1,7,3,21,3,1,1,2,87,32,7,0,1089,0,0,1,0,0,1,0,1,1
"3531",7,40,48,0,0,0,0,0,7,20,7,1,0,4,64,23,NA,0,2304,0,0,0,0,0,0,1,1,0
"3532",3,56,32,0,1,0,0,6,3,18,3,1,1,NA,NA,NA,6,NA,1024,0,0,1,0,0,1,0,0,0
"3533",4,53,35,0,1,0,0,0,5,21,5,1,0,2,73,19,10,0,1225,0,0,0,0,0,1,1,1,0
"3534",7,65,23,0,1,0,0,0,3,18,3,1,0,NA,NA,NA,3,NA,529,0,0,0,1,0,0,1,0,0
"3535",1,41,47,0,0,0,0,0,2,28,2,1,0,NA,NA,NA,10,NA,2209,0,0,1,0,0,1,1,0,0
"3536",10,69,19,0,0,0,0,5,1,17,1,1,0,NA,NA,NA,8,NA,361,0,0,1,0,0,0,0,0,0
"3537",1,69,19,0,1,0,0,7,0,NA,0,1,0,3,85,16,5,0,361,0,0,1,0,0,1,0,1,1
"3538",10,73,15,0,1,0,0,7,0,NA,0,1,0,NA,NA,NA,2,NA,225,0,0,1,0,0,0,0,0,1
"3539",2,68,20,0,1,0,0,0,0,NA,0,1,0,NA,NA,NA,4,NA,400,0,0,0,0,0,1,1,0,0
"3540",3,65,23,0,1,0,0,3,1,19,1,1,0,NA,NA,NA,5,NA,529,0,0,1,0,0,1,0,0,0
"3541",3,73,15,0,1,0,0,0,0,NA,0,0,0,NA,NA,NA,2,NA,225,0,0,0,0,0,1,1,0,0
"3542",6,51,37,0,1,0,1,7,6,18,6,1,1,1,68,16,8,0,1369,0,0,0,1,0,1,0,1,1
"3543",8,44,44,0,1,0,1,3,6,20,6,1,1,1,73,28,7,7,1936,0,0,1,0,0,0,0,1,0
"3544",6,63,25,0,1,0,0,0,0,NA,0,1,0,12,81,18,5,4,625,0,0,1,0,0,1,1,1,0
"3545",9,57,31,0,1,0,0,0,6,17,6,1,1,11,81,24,5,0,961,0,0,0,0,0,0,1,1,0
"3546",11,71,16,0,1,0,0,9,0,NA,0,1,0,NA,NA,NA,3,NA,256,0,0,0,1,0,0,0,0,1
"3547",1,48,40,0,1,0,1,14,5,20,4,1,1,1,74,26,8,15,1600,0,0,0,1,0,1,0,1,1
"3548",10,59,29,0,1,0,1,7,5,18,5,1,0,9,77,17,5,7,841,0,0,0,0,1,0,0,1,1
"3549",6,55,33,0,0,0,0,7,6,18,6,1,1,8,80,25,8,0,1089,0,0,0,0,0,1,0,1,1
"3550",1,70,18,0,1,0,0,7,0,NA,0,1,0,NA,NA,NA,2,NA,324,0,0,1,0,0,1,0,0,1
"3551",10,47,41,0,1,0,1,7,6,21,6,1,1,8,73,25,6,6,1681,0,0,0,1,0,0,0,1,1
"3552",3,65,23,0,1,0,1,7,1,21,1,1,1,11,87,22,6,0,529,0,0,1,0,0,1,0,1,1
"3553",6,50,38,0,1,0,0,4,7,22,7,1,1,NA,NA,NA,12,NA,1444,0,0,0,0,0,1,0,0,0
"3554",6,67,21,0,0,0,0,6,2,17,2,1,0,NA,NA,NA,6,NA,441,0,0,1,0,0,1,0,0,0
"3555",3,63,25,1,0,0,0,16,0,NA,0,1,0,NA,NA,NA,2,NA,625,0,0,0,1,0,1,0,0,1
"3556",2,65,23,1,0,0,0,15,1,21,1,1,1,NA,NA,NA,2,NA,529,0,0,0,1,0,1,0,0,1
"3557",11,68,20,0,0,0,0,0,0,NA,0,1,0,NA,NA,NA,5,NA,400,0,0,0,0,0,0,1,0,0
"3558",9,66,22,0,0,0,0,10,0,NA,0,1,1,NA,NA,NA,4,NA,484,0,0,1,0,0,0,0,0,1
"3559",10,45,43,0,1,0,0,0,3,14,3,1,0,3,59,13,10,0,1849,0,0,0,1,0,0,1,1,0
"3560",4,64,24,0,1,0,0,5,2,19,2,1,1,7,87,23,4,NA,576,0,0,0,1,0,1,0,1,0
"3561",4,60,28,0,1,0,0,0,4,22,4,1,0,NA,NA,NA,4,NA,784,0,0,1,0,0,1,1,0,0
"3562",4,58,30,0,0,0,0,0,4,20,4,0,0,NA,NA,NA,4,NA,900,0,0,0,0,0,1,1,0,0
"3563",4,60,28,0,0,0,0,0,5,17,5,1,0,5,78,18,5,0,784,0,0,0,0,0,1,1,1,0
"3564",11,49,39,0,0,0,0,0,7,20,7,1,0,NA,NA,NA,3,NA,1521,0,0,0,0,0,0,1,0,0
"3565",2,70,18,0,0,0,0,0,0,NA,0,1,0,NA,NA,NA,1,NA,324,0,0,0,1,0,1,1,0,0
"3566",5,55,33,0,1,0,1,0,4,19,4,1,0,NA,NA,NA,6,NA,1089,0,0,1,0,0,1,1,0,0
"3567",1,66,22,0,1,0,1,7,2,18,2,1,1,1,87,21,4,5,484,0,0,1,0,0,1,0,1,1
"3568",3,70,18,0,1,0,1,7,1,15,1,1,1,NA,NA,NA,6,NA,324,0,0,1,0,0,1,0,0,1
"3569",6,67,21,0,0,0,0,9,1,20,1,1,1,NA,NA,NA,5,NA,441,0,0,0,0,0,1,0,0,1
"3570",12,68,19,0,0,0,0,7,0,NA,0,1,0,NA,NA,NA,5,NA,361,0,0,1,0,0,0,0,0,1
"3571",5,70,18,0,1,0,1,7,0,NA,0,1,1,NA,NA,NA,1,NA,324,0,0,0,0,0,1,0,0,1
"3572",7,59,29,0,1,0,1,0,5,17,4,1,0,8,79,20,2,0,841,0,0,1,0,0,0,1,1,0
"3573",8,55,33,0,0,0,0,0,5,17,5,1,1,11,74,19,NA,0,1089,0,0,0,0,0,0,1,1,0
"3574",5,57,31,0,1,0,1,0,5,17,4,1,1,NA,NA,NA,4,NA,961,0,0,1,0,0,1,1,0,0
"3575",11,60,28,0,1,0,0,7,3,17,3,1,1,NA,NA,NA,4,NA,784,0,0,1,0,0,0,0,0,1
"3576",3,63,25,0,1,0,0,10,1,21,1,1,1,NA,NA,NA,4,NA,625,0,0,1,0,0,1,0,0,1
"3577",1,72,16,0,1,0,0,9,0,NA,0,1,0,NA,NA,NA,4,NA,256,0,0,1,0,0,1,0,0,1
"3578",6,58,30,0,1,0,1,0,5,17,5,1,1,1,75,16,5,0,900,0,0,0,0,0,1,1,1,0
"3579",8,57,31,0,0,0,0,0,1,18,1,1,0,12,78,21,6,0,961,0,0,1,0,0,0,1,1,0
"3580",6,50,38,0,1,0,0,6,6,19,6,1,1,3,71,20,4,0,1444,0,0,1,0,0,1,0,1,0
"3581",7,72,16,0,1,0,1,7,0,NA,0,1,0,NA,NA,NA,2,NA,256,0,0,1,0,0,0,0,0,1
"3582",11,72,16,0,1,0,0,9,0,NA,0,1,0,NA,NA,NA,3,NA,256,0,0,1,0,0,0,0,0,1
"3583",11,52,36,0,0,0,1,0,8,17,7,1,0,5,69,16,8,0,1296,0,0,1,0,0,0,1,1,0
"3584",8,60,28,0,1,0,1,2,5,18,5,1,1,12,77,17,5,0,784,0,0,1,0,0,0,0,1,0
"3585",4,70,18,0,0,0,1,7,0,NA,0,1,0,NA,NA,NA,2,NA,324,0,0,1,0,0,1,0,0,1
"3586",5,53,35,0,0,0,0,0,4,18,4,1,0,NA,NA,NA,4,NA,1225,0,0,1,0,0,1,1,0,0
"3587",7,62,26,0,0,0,0,0,4,18,3,1,1,NA,NA,NA,6,NA,676,0,0,1,0,0,0,1,0,0
"3588",11,46,42,0,1,0,1,3,5,22,5,1,1,NA,NA,NA,6,NA,1764,0,0,1,0,0,0,0,0,0
